lat,lon,index
1.222140966872339,103.60613839672487,0
1.2239390456268686,103.60613839672487,1
1.2257371243813981,103.60613839672487,2
1.2275352031359277,103.60613839672487,3
1.2293332818904572,103.60613839672487,4
1.2311313606449867,103.60613839672487,5
1.2329294393995163,103.60613839672487,6
1.2347275181540458,103.60613839672487,7
1.2365255969085753,103.60613839672487,8
1.2383236756631049,103.60613839672487,9
1.2401217544176344,103.60613839672487,10
1.241919833172164,103.60613839672487,11
1.2616986994719888,103.60613839672487,12
1.2203428881178096,103.6079368419965,13
1.222140966872339,103.6079368419965,14
1.2239390456268686,103.6079368419965,15
1.2257371243813981,103.6079368419965,16
1.2275352031359277,103.6079368419965,17
1.2293332818904572,103.6079368419965,18
1.2311313606449867,103.6079368419965,19
1.2329294393995163,103.6079368419965,20
1.2347275181540458,103.6079368419965,21
1.2365255969085753,103.6079368419965,22
1.2383236756631049,103.6079368419965,23
1.2401217544176344,103.6079368419965,24
1.241919833172164,103.6079368419965,25
1.2616986994719888,103.6079368419965,26
1.2634967782265183,103.6079368419965,27
1.2652948569810478,103.6079368419965,28
1.2670929357355774,103.6079368419965,29
1.2203428881178096,103.60973528726814,30
1.222140966872339,103.60973528726814,31
1.2239390456268686,103.60973528726814,32
1.2257371243813981,103.60973528726814,33
1.2275352031359277,103.60973528726814,34
1.2293332818904572,103.60973528726814,35
1.2311313606449867,103.60973528726814,36
1.2329294393995163,103.60973528726814,37
1.2347275181540458,103.60973528726814,38
1.2365255969085753,103.60973528726814,39
1.2383236756631049,103.60973528726814,40
1.2401217544176344,103.60973528726814,41
1.241919833172164,103.60973528726814,42
1.2473140694357525,103.60973528726814,43
1.249112148190282,103.60973528726814,44
1.2509102269448116,103.60973528726814,45
1.252708305699341,103.60973528726814,46
1.2616986994719888,103.60973528726814,47
1.2634967782265183,103.60973528726814,48
1.2652948569810478,103.60973528726814,49
1.2670929357355774,103.60973528726814,50
1.2688910144901069,103.60973528726814,51
1.2706890932446364,103.60973528726814,52
1.272487171999166,103.60973528726814,53
1.21854480936328,103.61153373253977,54
1.2203428881178096,103.61153373253977,55
1.222140966872339,103.61153373253977,56
1.2239390456268686,103.61153373253977,57
1.2257371243813981,103.61153373253977,58
1.2275352031359277,103.61153373253977,59
1.2293332818904572,103.61153373253977,60
1.2311313606449867,103.61153373253977,61
1.2329294393995163,103.61153373253977,62
1.2347275181540458,103.61153373253977,63
1.2365255969085753,103.61153373253977,64
1.2383236756631049,103.61153373253977,65
1.2401217544176344,103.61153373253977,66
1.241919833172164,103.61153373253977,67
1.2473140694357525,103.61153373253977,68
1.249112148190282,103.61153373253977,69
1.2509102269448116,103.61153373253977,70
1.252708305699341,103.61153373253977,71
1.2563044632084002,103.61153373253977,72
1.2581025419629297,103.61153373253977,73
1.2599006207174592,103.61153373253977,74
1.2616986994719888,103.61153373253977,75
1.2634967782265183,103.61153373253977,76
1.2652948569810478,103.61153373253977,77
1.2670929357355774,103.61153373253977,78
1.2688910144901069,103.61153373253977,79
1.2706890932446364,103.61153373253977,80
1.272487171999166,103.61153373253977,81
1.2742852507536955,103.61153373253977,82
1.276083329508225,103.61153373253977,83
1.21854480936328,103.6133321778114,84
1.2203428881178096,103.6133321778114,85
1.222140966872339,103.6133321778114,86
1.2239390456268686,103.6133321778114,87
1.2257371243813981,103.6133321778114,88
1.2275352031359277,103.6133321778114,89
1.2293332818904572,103.6133321778114,90
1.2311313606449867,103.6133321778114,91
1.2329294393995163,103.6133321778114,92
1.2347275181540458,103.6133321778114,93
1.2365255969085753,103.6133321778114,94
1.2383236756631049,103.6133321778114,95
1.2401217544176344,103.6133321778114,96
1.241919833172164,103.6133321778114,97
1.2437179119266935,103.6133321778114,98
1.245515990681223,103.6133321778114,99
1.2473140694357525,103.6133321778114,100
1.249112148190282,103.6133321778114,101
1.2509102269448116,103.6133321778114,102
1.252708305699341,103.6133321778114,103
1.2545063844538706,103.6133321778114,104
1.2563044632084002,103.6133321778114,105
1.2581025419629297,103.6133321778114,106
1.2599006207174592,103.6133321778114,107
1.2616986994719888,103.6133321778114,108
1.2634967782265183,103.6133321778114,109
1.2652948569810478,103.6133321778114,110
1.2670929357355774,103.6133321778114,111
1.2688910144901069,103.6133321778114,112
1.2706890932446364,103.6133321778114,113
1.272487171999166,103.6133321778114,114
1.2742852507536955,103.6133321778114,115
1.276083329508225,103.6133321778114,116
1.2778814082627545,103.6133321778114,117
1.21854480936328,103.61513062308303,118
1.2203428881178096,103.61513062308303,119
1.222140966872339,103.61513062308303,120
1.2239390456268686,103.61513062308303,121
1.2257371243813981,103.61513062308303,122
1.2275352031359277,103.61513062308303,123
1.2293332818904572,103.61513062308303,124
1.2311313606449867,103.61513062308303,125
1.2329294393995163,103.61513062308303,126
1.2347275181540458,103.61513062308303,127
1.2365255969085753,103.61513062308303,128
1.2383236756631049,103.61513062308303,129
1.2401217544176344,103.61513062308303,130
1.241919833172164,103.61513062308303,131
1.2437179119266935,103.61513062308303,132
1.245515990681223,103.61513062308303,133
1.2473140694357525,103.61513062308303,134
1.249112148190282,103.61513062308303,135
1.2509102269448116,103.61513062308303,136
1.252708305699341,103.61513062308303,137
1.2545063844538706,103.61513062308303,138
1.2563044632084002,103.61513062308303,139
1.2581025419629297,103.61513062308303,140
1.2599006207174592,103.61513062308303,141
1.2616986994719888,103.61513062308303,142
1.2634967782265183,103.61513062308303,143
1.2652948569810478,103.61513062308303,144
1.2670929357355774,103.61513062308303,145
1.2688910144901069,103.61513062308303,146
1.2706890932446364,103.61513062308303,147
1.272487171999166,103.61513062308303,148
1.2742852507536955,103.61513062308303,149
1.276083329508225,103.61513062308303,150
1.2778814082627545,103.61513062308303,151
1.21854480936328,103.61692906835466,152
1.2203428881178096,103.61692906835466,153
1.222140966872339,103.61692906835466,154
1.2239390456268686,103.61692906835466,155
1.2257371243813981,103.61692906835466,156
1.2275352031359277,103.61692906835466,157
1.2293332818904572,103.61692906835466,158
1.2311313606449867,103.61692906835466,159
1.2329294393995163,103.61692906835466,160
1.2347275181540458,103.61692906835466,161
1.2365255969085753,103.61692906835466,162
1.2383236756631049,103.61692906835466,163
1.2401217544176344,103.61692906835466,164
1.241919833172164,103.61692906835466,165
1.2437179119266935,103.61692906835466,166
1.245515990681223,103.61692906835466,167
1.2473140694357525,103.61692906835466,168
1.249112148190282,103.61692906835466,169
1.2509102269448116,103.61692906835466,170
1.252708305699341,103.61692906835466,171
1.2545063844538706,103.61692906835466,172
1.2563044632084002,103.61692906835466,173
1.2581025419629297,103.61692906835466,174
1.2599006207174592,103.61692906835466,175
1.2616986994719888,103.61692906835466,176
1.2634967782265183,103.61692906835466,177
1.2652948569810478,103.61692906835466,178
1.2670929357355774,103.61692906835466,179
1.2688910144901069,103.61692906835466,180
1.2706890932446364,103.61692906835466,181
1.272487171999166,103.61692906835466,182
1.2742852507536955,103.61692906835466,183
1.276083329508225,103.61692906835466,184
1.2778814082627545,103.61692906835466,185
1.279679487017284,103.61692906835466,186
1.2167467306087505,103.6187275136263,187
1.21854480936328,103.6187275136263,188
1.2203428881178096,103.6187275136263,189
1.2293332818904572,103.6187275136263,190
1.2311313606449867,103.6187275136263,191
1.2329294393995163,103.6187275136263,192
1.2347275181540458,103.6187275136263,193
1.2365255969085753,103.6187275136263,194
1.245515990681223,103.6187275136263,195
1.2473140694357525,103.6187275136263,196
1.249112148190282,103.6187275136263,197
1.2509102269448116,103.6187275136263,198
1.252708305699341,103.6187275136263,199
1.2616986994719888,103.6187275136263,200
1.2634967782265183,103.6187275136263,201
1.2652948569810478,103.6187275136263,202
1.2670929357355774,103.6187275136263,203
1.2688910144901069,103.6187275136263,204
1.2706890932446364,103.6187275136263,205
1.272487171999166,103.6187275136263,206
1.2742852507536955,103.6187275136263,207
1.276083329508225,103.6187275136263,208
1.2778814082627545,103.6187275136263,209
1.279679487017284,103.6187275136263,210
1.2814775657718136,103.6187275136263,211
1.2922660382989908,103.6187275136263,212
1.2940641170535203,103.6187275136263,213
1.2958621958080498,103.6187275136263,214
1.2167467306087505,103.62052595889793,215
1.21854480936328,103.62052595889793,216
1.2203428881178096,103.62052595889793,217
1.2293332818904572,103.62052595889793,218
1.2311313606449867,103.62052595889793,219
1.2329294393995163,103.62052595889793,220
1.2347275181540458,103.62052595889793,221
1.2365255969085753,103.62052595889793,222
1.245515990681223,103.62052595889793,223
1.2473140694357525,103.62052595889793,224
1.249112148190282,103.62052595889793,225
1.2509102269448116,103.62052595889793,226
1.252708305699341,103.62052595889793,227
1.2616986994719888,103.62052595889793,228
1.2634967782265183,103.62052595889793,229
1.2652948569810478,103.62052595889793,230
1.2670929357355774,103.62052595889793,231
1.2688910144901069,103.62052595889793,232
1.2706890932446364,103.62052595889793,233
1.272487171999166,103.62052595889793,234
1.2742852507536955,103.62052595889793,235
1.276083329508225,103.62052595889793,236
1.2778814082627545,103.62052595889793,237
1.279679487017284,103.62052595889793,238
1.2814775657718136,103.62052595889793,239
1.2832756445263431,103.62052595889793,240
1.2850737232808727,103.62052595889793,241
1.2868718020354022,103.62052595889793,242
1.2886698807899317,103.62052595889793,243
1.2904679595444613,103.62052595889793,244
1.2922660382989908,103.62052595889793,245
1.2940641170535203,103.62052595889793,246
1.2958621958080498,103.62052595889793,247
1.2976602745625794,103.62052595889793,248
1.299458353317109,103.62052595889793,249
1.3012564320716384,103.62052595889793,250
1.2167467306087505,103.62232440416956,251
1.21854480936328,103.62232440416956,252
1.2203428881178096,103.62232440416956,253
1.2293332818904572,103.62232440416956,254
1.2311313606449867,103.62232440416956,255
1.2329294393995163,103.62232440416956,256
1.2347275181540458,103.62232440416956,257
1.2365255969085753,103.62232440416956,258
1.245515990681223,103.62232440416956,259
1.2473140694357525,103.62232440416956,260
1.249112148190282,103.62232440416956,261
1.2509102269448116,103.62232440416956,262
1.252708305699341,103.62232440416956,263
1.2616986994719888,103.62232440416956,264
1.2634967782265183,103.62232440416956,265
1.2652948569810478,103.62232440416956,266
1.2670929357355774,103.62232440416956,267
1.2688910144901069,103.62232440416956,268
1.2706890932446364,103.62232440416956,269
1.272487171999166,103.62232440416956,270
1.2742852507536955,103.62232440416956,271
1.276083329508225,103.62232440416956,272
1.2778814082627545,103.62232440416956,273
1.279679487017284,103.62232440416956,274
1.2814775657718136,103.62232440416956,275
1.2832756445263431,103.62232440416956,276
1.2850737232808727,103.62232440416956,277
1.2868718020354022,103.62232440416956,278
1.2886698807899317,103.62232440416956,279
1.2904679595444613,103.62232440416956,280
1.2922660382989908,103.62232440416956,281
1.2940641170535203,103.62232440416956,282
1.2958621958080498,103.62232440416956,283
1.2976602745625794,103.62232440416956,284
1.299458353317109,103.62232440416956,285
1.3012564320716384,103.62232440416956,286
1.303054510826168,103.62232440416956,287
1.3048525895806975,103.62232440416956,288
1.306650668335227,103.62232440416956,289
1.2167467306087505,103.62412284944119,290
1.21854480936328,103.62412284944119,291
1.2203428881178096,103.62412284944119,292
1.2293332818904572,103.62412284944119,293
1.2311313606449867,103.62412284944119,294
1.2329294393995163,103.62412284944119,295
1.2347275181540458,103.62412284944119,296
1.2365255969085753,103.62412284944119,297
1.245515990681223,103.62412284944119,298
1.2473140694357525,103.62412284944119,299
1.249112148190282,103.62412284944119,300
1.2509102269448116,103.62412284944119,301
1.252708305699341,103.62412284944119,302
1.2616986994719888,103.62412284944119,303
1.2634967782265183,103.62412284944119,304
1.2652948569810478,103.62412284944119,305
1.2670929357355774,103.62412284944119,306
1.2688910144901069,103.62412284944119,307
1.2706890932446364,103.62412284944119,308
